text,target
"Yo también fui una psicópata loca espía y demás, lo cual agradezco porque ahora me da mucha hueva todo ese pedo #elquebuscaencuentra",0
"Puto cáncer como es maligna esa enfermedad,estoy con un pariente que está en el hospital agonizante por esa maldita enfermedad",0
"@USUARIO @USUARIO @USUARIO A mi los ewoks me gustan, son pequeños y peludos y tienen ojotes. Ah! Y la trilogía original d Star Wars es una reata grande y gorda 🍆",0
"#SeguroNoLoSabesPero Esmeralda era el mismo diseño que Shun. O sea, que Ikki se enamoró de su hermano. Guacala!! Pu…",0
@USUARIO Deberían no gastar en tontas campañas políticas. Existirá menos gente pobre en este país😤,0
Y ahora falta que su popularidad en el extranjero también haya sido compranda. ESTOY HASTA LA MADRE!! 😤 #엑스포츠_전원기자_사과해,0
"Aquí está la acosadora de Cele :vv después de 2 putos años, no inventes.",0
Esa es ROJA HIJO DE TU PUTA MADRE,1
Ya vio el video el Jefe Apolo y dijo que no estes mamando.,0
"Me retiro de tuiter por un rato, fue un placer, amigos. Chingue su madre el bofo y su amigo con su alterna.",1
"@USUARIO Alan por favor RT. Su madre, familia y amigos estamos muy preocupados. Necesitamos encontrarlos 😞",0
PERO COMO MEXICANOS SOLO SOMOS HABLADORES COMO LAS PUTAS GALLINAS SOLO CACARAQUEAMOS PERO NO ACTUAMOS...,0
"PlayGround y Cultura Colectiva dándole en la madre a 300 años de avance científico, como siempre.",0
les urge la verga pero andan de mamonas así como ps,1
Me lleva la verga no compre mi bata para laboratorio 🤦🏻‍♀️,0
"me tienen hasta la verga los twitte de los panistas, pura puta pantalla para seguir mamando lana, se pelean las putas y siguen chingando",1
!y todo por que se comunicaron con esa golfa plana!,1
Aquí anda la puta esa prieta de mierda.,1
No era gorda era mujer de grueso  calibre,0
Porque toda la gente le enseña a sus pericos a decir “Puto”?,0
"Ahí vas a mamar 😂😂😂. No amigo, estuve viendo la Champions hoy pero hoy no hubo gente del Madrid quién…",0
Yo en la secundaria estaba todo pendejo hahaha y la gorda está ya anda de tremenda golfa.,1
Rezando estoy para que así hijos no se les caigan esas putas vallas de mierda,0
"Es lunes, el trabajo es para la próxima semana, no estén mamando.",0
"Gente que cuando va a Cinépolis y empuja al momento de entrar; eh we, los asientos están asignados, no seas tan maldito naco, puto indio.",1
"Dos putas horas de viaje, gracias por nada tráfico :(",0
"También este pinche Cruz Azul que no ayuda.. HDP en Club de Golf Los Encinos, S.A.",1
es difícil creer lo que cuenta esta pinche gorda depresiva.,1
putisima madreeeeeeeee día que no estoy cruda ni nada y no me puedo despertar para el puto trabajo,0
No a chile de la repesca jajaja putos por el 7-0 😂😂,0
"Los de medicina interna son putos, viene en el Schwartz 🤷🏽‍♂️.",1
"Es hermoso cuando mi #hotwife me dice ""Te amo"" pero es más hermoso cuando me lo dice mamandote la verga.",0
"Un mensaje para el amor de mi vida: ""Ya  me vales verga, mi amor"". Besos",0
"Wey, neta estás cabrona amiga, el vato apenas y te habla y tu ya estás ""enamorada""",0
Pinche cínicos hij@ de sus putas madres !!!,1
¿Quién putas le habla a los meses como si fueran personas?,0
"Ya tengo el hype hasta la puta madre, ahhhhhh  Lo siento XD es que he esperado su mixtape y me pongo loca",0
"Si tú novio te pide la contraseña de tu Facebook o te pide tu celular para revisarlo, no es tu novio, es tu novia la loca posesiva.",1
Si mi madre fuera más permisiva con el alcohol seguramente ya tendría cirrosis 🤔 #Quieromastequila,0
Mi hoyito desea ser abierto 🙄🍆🐚 #putinalgona #putita #putitragona #puta #sumiso #comevergas #culosenlacalle #culo,0
"Estaría muy cagado empezar a dar follows, así tal cual lo hacíamos en el 2009 jajajaja",0
"Se les acabo su gorda putos, me voy a poner bien buena ahque",0
"Está de la verga ser pobre. Ya no tengan hijos, no sean cabrones.",0
"@USUARIO @USUARIO @USUARIO @USUARIO X3, extraño los videoblogs de por lo menos 15 minutos, aunque siguen estando con madre.. 😁",0
"Ya van 2 veces que me traban con sus putos videos de gemidos con mi mama aun lado, no se pasen de verga jajajaja😂😂",0
"@USUARIO @USUARIO Habla de soluciones, no ofrece alternativas. Irresponsable!!! Abusivo!!! HDP",1
lo tienen bien merecidos putos.. se hizo justicia #NoEraPenal,1
#MasterChefMx esa Bety anda golosa con el camote,0
"A firmar la petición. “¡Estúpidas, golfas, pirujas, ¡no tienen derechos!"", Zurita en MVS contra madres de familia",0
"Ni Madres. Aunq te cases si dejas d hacer ejercicio,ni por trabajo ni por tiempo.Dejas el Ejercicio X Huevon!!",0
"Confío en ti, cabrón @USUARIO",0
@USUARIO Mañana les pasó una de aquí de Cd Juárez de unos estudiantes de universidad y bachilleres hijos de su puta madre flojos,1
y que tal la de molotov?? #CreoQue Mama...... Te esta volviendo loca jejeje,0
"JAJAJA “acaba la prepa”, “buchón” JAJAJAJA conozco niñitas que se defienden mejor que tú. Llégale a la verga, pinche puñetas.",1
"Gorda nivel, me encontré un bisquet en mi mochila.",0
"¿Dónde vergas están aquellos putos millennials que se rifaron por México ante la desgracia? ¡Puro trabajo manual, económicamente no aportan!",1
"Esta muuuuuy cabrón lo de la #EstafaMaestra, espero con ansias lo que se viene hoy @USUARIO @USUARIO",0
"Examen cagado de risa, estas para reprobar me cae😂😭",0
"Tengo un compañero mitad de Escocia, mitad de Irlanda. Siempre me habla pero lo evito porque no le putas entiendo a su acento 😩😩😒😒",0
"Y coge la puta gorda de los cojones y me dice ""si es que del Madrid tenías que ser"" (llevaba la sudadera del Madrid)",1
Inhala y exhala Mariana 😤 aún no puede saber que estás loca.,0
"Iba a escribir algo muy mamalón y largo pero Twitter sólo tiene 140 caracteres, todo tonto. #myfirstTweet putos",0
No sé si guardar mi dinero para salir contigo o gastarlo en pendejadas a la verga,0
Xq me mienten de que el suero NO DA HAMBRE estoy muriendo de dolor del estómago por hambre putos de mierdas,1
"Verga, consiguen novio y se ponen insoportables y de hueva. No quiero imaginar como serían si se casan. Ojalá nunca lo hagan.",0
"@USUARIO @USUARIO Esos putos de seguritec me chocaron, y se dieron a la fuga los muy cobardes. El deducible me salió en 7 mil ¡PUTOS!",1
LA GENTE GORDA CASI NUNCA SABE COMBATIR LA GORDURA.,0
"Se me salió un poco la verga por el pantalón, nada más la puntita 😈😈",0
Estoy muy viejo como para estar de insistente con alguien. Uno llega a una edad en la cual ya le vale madre.,0
Putos Hondurangutanes cortaron el himno mexicano!!!,1
Mañana 2 horas de cardio... no mamar! Que forma de tragar 🐷🐷🎃,0
Como me solucionas la pinchi vida 😍 Pao Cg ¡Ya traigo datos putos! 😂,0
"Hola! Saludos y excelente día a todas mis guapas amigas, solo a las guapas, porque las feas se que no me contestaran el saludo!",0
golosota panocha peluda me encantan la verga de los maduros,0
"PUTOS SIMIOS OJALÁ NO LLEGUEN AL MUNDIAL, MALDITOS HONDUREÑOS MISERABLES.",1
@USUARIO Ojitos de alcancia jejejee igualita a si madre #ElSultánEnImagen,0
Cuando tienes dos hermanos hombres es imposible no ser una gorda,0
ole su puta madre,0
"me tocó esperar dos veces en el día, esta de la chingada jajajaja",0
"Eres como el café, me quitas el sueño, pero con esos putos ronquidos hija de tu puta madre.",1
Porque cuando me subo a mi puto burro no hay quien me baje 😤,0
"Chinga tu madre tu, tus rotaciones y tus putos jugadores que valen para pura mierda.",1
En un mundo paralelo a la verga lo carga el hombre.,0
Pase la materia más cabrona y la neta me siento fuera del planeta JAJAJA,0
"Tu novia la gorda, la que solo se levanta de su cama para ir por tamales.",1
Jajajajajaja ¡váyanse a la verga! Y dejen mis 29 kilos de más en paz!😭💔,1
"Entonces el ocico t apesta a mierda, y continuamente t han d arrimar la verga a tu ano,  digo tu cara",1
"Veo que hay muchas señoras que se espantan porque escuchan la palabra ""verga"" pero tienen más de 10 hijos. ¡NO MAMEN, TENGAN TANTITA MADRE!",0
"@USUARIO @USUARIO Que pendejo eres, gracias a los gringos tuvimos mundial hace 4 años cuando nunca debimos ir, pinche Marica de venga la alegría",1
"Punches chivas, no pueden ni ganarle a su puto hijo, no cabe duda, campeón falso!",0
"Cual fuera de juego árbitro HDP, Asensio partía de posición correcta, Bale estaba adelantado pero no participa. Valla gol nos han ANULADO.",1
#SiAlgoNoSoportoEs las feas creyéndose guapísimas!,0
Verga de pato y pensar que aquellas conclusiones eran ciertas,0
Comparto esto y es realmente sabio. Y a veces la que nos inventa la gente es por sus tontas ideas y de ahí....... <URL>,0
@USUARIO @USUARIO Por unas cuantas mujeres tontas no dejemos que se nos olvide porque marchamos las demás q no expulsamos a nadie,0
"Superman, Superman, ya tu chica esta muy loca por meterse tanta coca 🔥🎶🎶",0
@USUARIO ¡Madre santa!!!! Quiero unos bíceps así,0
"Gracias por tanto #messi ,ojala que los putos que te critican ni hayan gritado tus goles ,no te merecen",1
Tengo a las putas de ustedes  metidas en el Instagram dándome like😳🎶,1
Follow Me @USUARIO !! ten un buen retorno. Abrazo grande mi marica mayor.,0
"Como que quién verga soy? Hija de tu puta madre. Pues Aline, quién más?",1
"@USUARIO Esque con lo putos que son algunos ciudadanitos,si el ejército hace su chamba,losdoble-moral ladran qué derechos humanos y la chingada...",1
Que putas. Pinches mamadas.. Eso no se hace 👊👊👊👊,0
Días normales “APOYÉMONOS TODOS” “SIEMPRE JUNTOS”  “QUE LINDOS PAÍSES HAY PTM” Día de fútbol  “PUTOS ARG/CHIL/URU/PER/PAR/COL”,0
"Madre mía, @USUARIO no sabe ni hablar. Si quieren escucharlo, es a partir del minuto uno. Priista, al final.",0
no podria regresar a mi casa y podria darme un ataque de ansiedad si me veo muy gorda,0
@USUARIO Si me dieron ganitas de chillar pero #Luchona,0
@USUARIO @USUARIO Pero él cocinó camote.... 🙄🙄🙄,0
Échenle chingazos pra dar el 100 ya que este fin de semana nada más fueron a dar las nalgas,0
Agregué un video a una lista de reproducción de @USUARIO <URL>,0
Amiga tu eres el joto con corte de paty Chapoy? HAHAHAHA,1
Me lamentaba haber gastado mi dinero en cosas tontas hasta que vi unos lentes Ray-Ban cuquis y fuera impulso de estupidez.,0
Diputados HDP... traidores a la patria y al pueblo que les paga el sueldo.,1
"Que chingue su madre todo, menos el gym 😈🖕🏻",0
"@USUARIO Te amo flaquita, oye mañana paso a verte? O sigues en tu cueva mariquita? Jajajaja",1
"Una morra cualquiera dijo que, para las mujeres, usar la palabra “Verga” es corriente. ¿La mugrosearon en bloque? Sí, por supuesto :3",1
"🙄🙄🙄 - Mesero, hace Media Hora que pedí una Ensalada. . . - Le estoy dando tiempo para que recapacite, maricón !!",0
Por la tarde escuché a un tipo diciendo a otro que estar en paz consigo mismo era muy joto. #MascuilinidadFrágil #MásFrágilQueLáminaOxidada,0
"Si mato a su vieja, es capaz de matar a quien se le ponga enfrente, recuerden q anda armado ese ratero hdp",1
"Pero está loca xD Aunque sí, es amor, por eso Setsuna la cuida musho uwu",0
@USUARIO Cuál gigante ustedes no tienen madre hace 4 años en las eliminatorias no decía que era el gigante por eso se la cren,0
"WEY ESTOY VOTANDO COMO LOCA, ME ARDEN LOS OJOS NO ME IMPORTA #Keep_Mwave_EXO #EXO #POWER @weareoneEXO",0
Estoy hirviendo en calentura no mamar send medicinas,0
@USUARIO Ya váyanse a chingar a su madre. Pinche selección de cagada que nada más estorba en el mundial.,1
#Panamericana #frenada antes de los #peajes ...al que toca toca la suerte es loca... si #liberaran barreras,0
@USUARIO :( hasta en tuiter sale la cabrona,0
"ni madre, no te aguantes mandaselo, a mi me duelen las chichis si me quedo caliente..😬",0
"@USUARIO Alv!!! Tu, apoyando a México? Mañana va a llover a raja madre",1
Story de Pancho sudando la gota gorda💗,0
@USUARIO Otro robó más de este HDP,1
Se confirma la mentada de madre a la cerdita lameculos.,1
"Ps que bonito festejan, pero en el mundial nos la pelan putos 😉🤘🏼🇮🇸",1
Me gustaría que mi ropa tuviera un GPS para saber en dónde verga está!,0
Amo a Seynos porque es chismosa como yo ❤  Y también chichona ❤❤❤,0
"La más gorda del salón hablando de posiciones sexuales, el chiste se cuenta solo",1
pero a mi tía se le ocurre ir a la despensa a las putas 10pm y a mí me toca guardarla,0
"Me lleva la verga, ya empataron los putos narizones de cagada...",1
B.A.P are back! Ya los extrañaba hijos de su madre! :'),0
Daenerys Targaryen: Madre de Dragones y de estilismos,0
"Por fa, maten al puto idiota que estaba atrás de mí en el cine, narraba cada parte de la película. Me arruinaste todo hdp.😡",1
@USUARIO @USUARIO hijo de tu puta madre deja a almeyda trabajar agusto,1
@USUARIO @USUARIO El video es tomado en la calle principal: Santa Madre De Dios y abarca el tramo señalado,0
Si hubieran grabado a las fans de seguro salgo ahí re loca o llorando.,0
Ivan cree que por no hacer nada 3 días ya estoy súper gorda 🤦🏻‍♀️😂💔,0
Acabo de escuchar: La gorda es aventada y le pones tobogán 😂😂,0
Hay gente que aunque adelgaza nunca deja de ser gorda.,0
"Cuando eres gorda solo te queda ser feminazi y que asco, mejor comer lechuga diario.",1
#MasterChefMx y salen los putos a tener fantasias con los o chef irlandés.,1
"No soy de esas tontas tímidas, conmigo si vas a disfrutar una #escort!",0
"ahora que puedes decir, de cuántas Putas son hijos ustedes, jugadores de mierda… @USUARIO @USUARIO",1
En eso le ganamos a argentina los periodistas mexicanos son más putos y las mamás de los periodistas más putas,1
"@USUARIO estoy tonta, pensé que estaba respondiendo, no retuiteando",0
Hoy es un día muy especial para una mujer hermosa y auténtica 😍.,0
"me la pase todo el día en vueltas del banco y ni he jugado con mi erizo, ya soy toda una mamá luchona",0
"Como puede ser que existan personas que despiertan de malas, tan Shula la vida, no mamar estamos vivos y eso es lo que importa #Viernes #paz",0
"@USUARIO @USUARIO @USUARIO Casualmente aparecerá con placas de Cd. Mx., con eso salva el puesto??? No tiene madre",1
"Me quiero sentar a lado de My man of the books , pero soy muy marica. 😖 Tengo tiempo para pensar en chavales",0
"Como cuando las ""modelos"" antes te hablaban y ahora te ven como bicho raro.. ¿Olvidan que fueron feas y sin gracia? Digo. Tantita decencia.",0
"Me vale verga Juan Gabriel, mejor hagan una bio del cantante de saca las panochas.",0
nunca en la vida me sacaría las cejas en solo cejas jajajajjjajjjjJJJJJJJAJAJ ni loca,0
"Violencia. Volátil, visible, violencia visceral. De la verga verlos vergueársela pa' sentirse bien vergudxs. Perdón, pero es…",0
Hay una España a la que le daba miedo manifestarse porque eran putos fachas de mierda y lo sabían. Pero ahora se sienten apoyados.,1
Stephen King no estaba preparado para lo cabrona que está 'It' <URL>,0
"Sueño con el día en que… ¡ah, no mames! ¡Verga! ¡Verga! ¡Es hoy!",0
CINCO Putas intercepciones. Que putiza y bien merecida.,0
Me siento sp pendeja al recordar que permití que todo aquello pasara,0
@USUARIO @USUARIO Yo le contesté a él y a sus defensores y ahora me dicen cosas feas.,0
Lo más rico de coger no es lo que tú sientes; sino ver al cabrón retorcerse de placer...  #Bottom #Sex #Coger <URL>,0
